level,model,quantile,horizon_h,issue_time,target_time,y_pred,y_actual,pool_bucket,adjustment,y_pred_calibrated
portfolio,lightgbm,0.25,90,2021-10-18,2021-10-21 18:00:00,1886.7936082636504,1925.7830000000008,h=73-168,-84.62270277584389,1802.1709054878065
portfolio,lightgbm,0.5,90,2021-10-18,2021-10-21 18:00:00,1910.5935788819663,1925.7830000000008,h=73-168,0.0,1910.5935788819663
portfolio,lightgbm,0.75,90,2021-10-18,2021-10-21 18:00:00,2031.537971386608,1925.7830000000008,h=73-168,29.460332244657195,2060.998303631265
portfolio,lightgbm,0.95,90,2021-10-18,2021-10-21 18:00:00,2241.3046155147345,1925.7830000000008,h=73-168,120.38550398502514,2361.6901194997595
portfolio,lightgbm,0.05,91,2021-10-18,2021-10-21 19:00:00,1801.6144860788536,1966.289,h=73-168,-215.72207317926575,1585.8924128995877
portfolio,lightgbm,0.25,91,2021-10-18,2021-10-21 19:00:00,1851.2917095656971,1966.289,h=73-168,-84.62270277584389,1766.6690067898533
portfolio,lightgbm,0.5,91,2021-10-18,2021-10-21 19:00:00,1912.6906669024368,1966.289,h=73-168,0.0,1912.6906669024368
portfolio,lightgbm,0.75,91,2021-10-18,2021-10-21 19:00:00,2052.9109498573803,1966.289,h=73-168,29.460332244657195,2082.3712821020376
portfolio,lightgbm,0.95,91,2021-10-18,2021-10-21 19:00:00,2292.704748711314,1966.289,h=73-168,120.38550398502514,2413.090252696339
portfolio,lightgbm,0.05,92,2021-10-18,2021-10-21 20:00:00,2099.004678072142,2608.732999999999,h=73-168,-215.72207317926575,1883.282604892876
portfolio,lightgbm,0.25,92,2021-10-18,2021-10-21 20:00:00,2270.586025471076,2608.732999999999,h=73-168,-84.62270277584389,2185.963322695232
portfolio,lightgbm,0.5,92,2021-10-18,2021-10-21 20:00:00,2300.874925648638,2608.732999999999,h=73-168,0.0,2300.874925648638
portfolio,lightgbm,0.75,92,2021-10-18,2021-10-21 20:00:00,2495.417037794557,2608.732999999999,h=73-168,29.460332244657195,2524.8773700392144
portfolio,lightgbm,0.95,92,2021-10-18,2021-10-21 20:00:00,2767.5435227236144,2608.732999999999,h=73-168,120.38550398502514,2887.9290267086394
portfolio,lightgbm,0.05,93,2021-10-18,2021-10-21 21:00:00,2764.7149751236043,3353.3529999999955,h=73-168,-215.72207317926575,2548.9929019443384
portfolio,lightgbm,0.25,93,2021-10-18,2021-10-21 21:00:00,3139.1142853908573,3353.3529999999955,h=73-168,-84.62270277584389,3054.4915826150136
portfolio,lightgbm,0.5,93,2021-10-18,2021-10-21 21:00:00,3282.859234949497,3353.3529999999955,h=73-168,0.0,3282.859234949497
portfolio,lightgbm,0.75,93,2021-10-18,2021-10-21 21:00:00,3360.7784273779744,3353.3529999999955,h=73-168,29.460332244657195,3390.2387596226317
portfolio,lightgbm,0.95,93,2021-10-18,2021-10-21 21:00:00,3471.3630588157803,3353.3529999999955,h=73-168,120.38550398502514,3591.7485628008053
portfolio,lightgbm,0.05,94,2021-10-18,2021-10-21 22:00:00,3134.0497311544013,3032.792999999997,h=73-168,-215.72207317926575,2918.3276579751355
portfolio,lightgbm,0.25,94,2021-10-18,2021-10-21 22:00:00,3226.9553624363466,3032.792999999997,h=73-168,-84.62270277584389,3142.332659660503
portfolio,lightgbm,0.5,94,2021-10-18,2021-10-21 22:00:00,3207.577117251152,3032.792999999997,h=73-168,0.0,3207.577117251152
portfolio,lightgbm,0.75,94,2021-10-18,2021-10-21 22:00:00,3233.425224356125,3032.792999999997,h=73-168,29.460332244657195,3262.8855566007824
portfolio,lightgbm,0.95,94,2021-10-18,2021-10-21 22:00:00,3456.3076356690035,3032.792999999997,h=73-168,120.38550398502514,3576.6931396540285
portfolio,lightgbm,0.05,95,2021-10-18,2021-10-21 23:00:00,2578.561531774057,2479.7010000000014,h=73-168,-215.72207317926575,2362.8394585947913
portfolio,lightgbm,0.25,95,2021-10-18,2021-10-21 23:00:00,2705.873415818636,2479.7010000000014,h=73-168,-84.62270277584389,2621.250713042792
portfolio,lightgbm,0.5,95,2021-10-18,2021-10-21 23:00:00,2601.3744848369306,2479.7010000000014,h=73-168,0.0,2601.3744848369306
portfolio,lightgbm,0.75,95,2021-10-18,2021-10-21 23:00:00,2675.5091150161857,2479.7010000000014,h=73-168,29.460332244657195,2704.969447260843
portfolio,lightgbm,0.95,95,2021-10-18,2021-10-21 23:00:00,2865.317648877211,2479.7010000000014,h=73-168,120.38550398502514,2985.703152862236
portfolio,lightgbm,0.05,96,2021-10-18,2021-10-22 00:00:00,2037.3585216189383,1990.0189999999968,h=73-168,-215.72207317926575,1821.6364484396727
portfolio,lightgbm,0.25,96,2021-10-18,2021-10-22 00:00:00,2067.2732190390084,1990.0189999999968,h=73-168,-84.62270277584389,1982.6505162631645
portfolio,lightgbm,0.5,96,2021-10-18,2021-10-22 00:00:00,2012.6817769186036,1990.0189999999968,h=73-168,0.0,2012.6817769186036
portfolio,lightgbm,0.75,96,2021-10-18,2021-10-22 00:00:00,2032.3475688162305,1990.0189999999968,h=73-168,29.460332244657195,2061.8079010608876
portfolio,lightgbm,0.95,96,2021-10-18,2021-10-22 00:00:00,2330.599158464523,1990.0189999999968,h=73-168,120.38550398502514,2450.984662449548
portfolio,lightgbm,0.05,97,2021-10-18,2021-10-22 01:00:00,1659.1746643403126,1714.558,h=73-168,-215.72207317926575,1443.4525911610467
portfolio,lightgbm,0.25,97,2021-10-18,2021-10-22 01:00:00,1748.654041693243,1714.558,h=73-168,-84.62270277584389,1664.0313389173991
portfolio,lightgbm,0.5,97,2021-10-18,2021-10-22 01:00:00,1734.050969017943,1714.558,h=73-168,0.0,1734.050969017943
portfolio,lightgbm,0.75,97,2021-10-18,2021-10-22 01:00:00,1722.955474210985,1714.558,h=73-168,29.460332244657195,1752.415806455642
portfolio,lightgbm,0.95,97,2021-10-18,2021-10-22 01:00:00,1736.9553706203046,1714.558,h=73-168,120.38550398502514,1857.3408746053296
portfolio,lightgbm,0.05,98,2021-10-18,2021-10-22 02:00:00,1441.7367022187652,1425.3530000000003,h=73-168,-215.72207317926575,1226.0146290394996
portfolio,lightgbm,0.25,98,2021-10-18,2021-10-22 02:00:00,1471.2190627104978,1425.3530000000003,h=73-168,-84.62270277584389,1386.596359934654
portfolio,lightgbm,0.5,98,2021-10-18,2021-10-22 02:00:00,1467.0018659961145,1425.3530000000003,h=73-168,0.0,1467.0018659961145
portfolio,lightgbm,0.75,98,2021-10-18,2021-10-22 02:00:00,1448.1475369915158,1425.3530000000003,h=73-168,29.460332244657195,1477.607869236173
portfolio,lightgbm,0.95,98,2021-10-18,2021-10-22 02:00:00,1521.6913435757392,1425.3530000000003,h=73-168,120.38550398502514,1642.0768475607642
portfolio,lightgbm,0.05,99,2021-10-18,2021-10-22 03:00:00,1261.1232734963592,1268.09,h=73-168,-215.72207317926575,1045.4012003170933
portfolio,lightgbm,0.25,99,2021-10-18,2021-10-22 03:00:00,1271.04903542257,1268.09,h=73-168,-84.62270277584389,1186.426332646726
portfolio,lightgbm,0.5,99,2021-10-18,2021-10-22 03:00:00,1277.8535423314386,1268.09,h=73-168,0.0,1277.8535423314386
portfolio,lightgbm,0.75,99,2021-10-18,2021-10-22 03:00:00,1270.7701398834274,1268.09,h=73-168,29.460332244657195,1300.2304721280846
portfolio,lightgbm,0.95,99,2021-10-18,2021-10-22 03:00:00,1397.2254758656109,1268.09,h=73-168,120.38550398502514,1517.6109798506359
portfolio,lightgbm,0.05,100,2021-10-18,2021-10-22 04:00:00,1180.744254388188,1190.4569999999983,h=73-168,-215.72207317926575,965.0221812089222
portfolio,lightgbm,0.25,100,2021-10-18,2021-10-22 04:00:00,1189.3616138584584,1190.4569999999983,h=73-168,-84.62270277584389,1104.7389110826145
portfolio,lightgbm,0.5,100,2021-10-18,2021-10-22 04:00:00,1198.0093942237615,1190.4569999999983,h=73-168,0.0,1198.0093942237615
portfolio,lightgbm,0.75,100,2021-10-18,2021-10-22 04:00:00,1184.6021733350262,1190.4569999999983,h=73-168,29.460332244657195,1214.0625055796834
portfolio,lightgbm,0.95,100,2021-10-18,2021-10-22 04:00:00,1309.0876134649268,1190.4569999999983,h=73-168,120.38550398502514,1429.473117449952
portfolio,lightgbm,0.05,101,2021-10-18,2021-10-22 05:00:00,1136.4114913827627,1164.6449999999995,h=73-168,-215.72207317926575,920.689418203497
portfolio,lightgbm,0.25,101,2021-10-18,2021-10-22 05:00:00,1155.3485799524406,1164.6449999999995,h=73-168,-84.62270277584389,1070.7258771765967
portfolio,lightgbm,0.5,101,2021-10-18,2021-10-22 05:00:00,1163.33543330001,1164.6449999999995,h=73-168,0.0,1163.33543330001
portfolio,lightgbm,0.75,101,2021-10-18,2021-10-22 05:00:00,1157.1223883082464,1164.6449999999995,h=73-168,29.460332244657195,1186.5827205529035
portfolio,lightgbm,0.95,101,2021-10-18,2021-10-22 05:00:00,1267.7066795783642,1164.6449999999995,h=73-168,120.38550398502514,1388.0921835633894
portfolio,lightgbm,0.05,102,2021-10-18,2021-10-22 06:00:00,1179.1642207758168,1215.811000000001,h=73-168,-215.72207317926575,963.4421475965511
portfolio,lightgbm,0.25,102,2021-10-18,2021-10-22 06:00:00,1204.9927031130264,1215.811000000001,h=73-168,-84.62270277584389,1120.3700003371825
portfolio,lightgbm,0.5,102,2021-10-18,2021-10-22 06:00:00,1199.4326256949437,1215.811000000001,h=73-168,0.0,1199.4326256949437
portfolio,lightgbm,0.75,102,2021-10-18,2021-10-22 06:00:00,1205.7852020752991,1215.811000000001,h=73-168,29.460332244657195,1235.2455343199563
portfolio,lightgbm,0.95,102,2021-10-18,2021-10-22 06:00:00,1296.108402028802,1215.811000000001,h=73-168,120.38550398502514,1416.4939060138272
portfolio,lightgbm,0.05,103,2021-10-18,2021-10-22 07:00:00,1428.5567573172004,1643.5639999999978,h=73-168,-215.72207317926575,1212.8346841379348
portfolio,lightgbm,0.25,103,2021-10-18,2021-10-22 07:00:00,1566.0777751524076,1643.5639999999978,h=73-168,-84.62270277584389,1481.4550723765637
portfolio,lightgbm,0.5,103,2021-10-18,2021-10-22 07:00:00,1604.3278509602949,1643.5639999999978,h=73-168,0.0,1604.3278509602949
portfolio,lightgbm,0.75,103,2021-10-18,2021-10-22 07:00:00,1653.6124081000803,1643.5639999999978,h=73-168,29.460332244657195,1683.0727403447374
portfolio,lightgbm,0.95,103,2021-10-18,2021-10-22 07:00:00,1697.4218074334096,1643.5639999999978,h=73-168,120.38550398502514,1817.807311418435
portfolio,lightgbm,0.05,104,2021-10-18,2021-10-22 08:00:00,1777.645028097054,2400.9180000000006,h=73-168,-215.72207317926575,1561.922954917788
portfolio,lightgbm,0.25,104,2021-10-18,2021-10-22 08:00:00,2149.1008140018525,2400.9180000000006,h=73-168,-84.62270277584389,2064.478111226009
portfolio,lightgbm,0.5,104,2021-10-18,2021-10-22 08:00:00,2314.593830814388,2400.9180000000006,h=73-168,0.0,2314.593830814388
portfolio,lightgbm,0.75,104,2021-10-18,2021-10-22 08:00:00,2433.948734336041,2400.9180000000006,h=73-168,29.460332244657195,2463.4090665806984
portfolio,lightgbm,0.95,104,2021-10-18,2021-10-22 08:00:00,2549.482189242628,2400.9180000000006,h=73-168,120.38550398502514,2669.867693227653
portfolio,lightgbm,0.05,105,2021-10-18,2021-10-22 09:00:00,2336.872960194908,2437.5229999999983,h=73-168,-215.72207317926575,2121.150887015642
portfolio,lightgbm,0.25,105,2021-10-18,2021-10-22 09:00:00,2450.483801198617,2437.5229999999983,h=73-168,-84.62270277584389,2365.8610984227735
portfolio,lightgbm,0.5,105,2021-10-18,2021-10-22 09:00:00,2483.8912987969,2437.5229999999983,h=73-168,0.0,2483.8912987969
portfolio,lightgbm,0.75,105,2021-10-18,2021-10-22 09:00:00,2530.1670009151608,2437.5229999999983,h=73-168,29.460332244657195,2559.627333159818
portfolio,lightgbm,0.95,105,2021-10-18,2021-10-22 09:00:00,2686.9609901019408,2437.5229999999983,h=73-168,120.38550398502514,2807.346494086966
portfolio,lightgbm,0.05,106,2021-10-18,2021-10-22 10:00:00,2206.333398722063,2187.1579999999985,h=73-168,-215.72207317926575,1990.6113255427972
portfolio,lightgbm,0.25,106,2021-10-18,2021-10-22 10:00:00,2209.198120530603,2187.1579999999985,h=73-168,-84.62270277584389,2124.5754177547587
portfolio,lightgbm,0.5,106,2021-10-18,2021-10-22 10:00:00,2280.733666555105,2187.1579999999985,h=73-168,0.0,2280.733666555105
portfolio,lightgbm,0.75,106,2021-10-18,2021-10-22 10:00:00,2346.179662730672,2187.1579999999985,h=73-168,29.460332244657195,2375.6399949753295
portfolio,lightgbm,0.95,106,2021-10-18,2021-10-22 10:00:00,2611.1634353092904,2187.1579999999985,h=73-168,120.38550398502514,2731.5489392943155
portfolio,lightgbm,0.05,107,2021-10-18,2021-10-22 11:00:00,2096.147165904909,2044.622,h=73-168,-215.72207317926575,1880.425092725643
portfolio,lightgbm,0.25,107,2021-10-18,2021-10-22 11:00:00,2127.974098983173,2044.622,h=73-168,-84.62270277584389,2043.3513962073291
portfolio,lightgbm,0.5,107,2021-10-18,2021-10-22 11:00:00,2113.0922002566995,2044.622,h=73-168,0.0,2113.0922002566995
portfolio,lightgbm,0.75,107,2021-10-18,2021-10-22 11:00:00,2229.239131306006,2044.622,h=73-168,29.460332244657195,2258.6994635506635
portfolio,lightgbm,0.95,107,2021-10-18,2021-10-22 11:00:00,2548.249181586866,2044.622,h=73-168,120.38550398502514,2668.634685571891
portfolio,lightgbm,0.05,108,2021-10-18,2021-10-22 12:00:00,1990.8525825128308,1947.4480000000017,h=73-168,-215.72207317926575,1775.130509333565
portfolio,lightgbm,0.25,108,2021-10-18,2021-10-22 12:00:00,1997.144146872893,1947.4480000000017,h=73-168,-84.62270277584389,1912.5214440970492
portfolio,lightgbm,0.5,108,2021-10-18,2021-10-22 12:00:00,1977.971085850961,1947.4480000000017,h=73-168,0.0,1977.971085850961
portfolio,lightgbm,0.75,108,2021-10-18,2021-10-22 12:00:00,2086.270570392938,1947.4480000000017,h=73-168,29.460332244657195,2115.7309026375956
portfolio,lightgbm,0.95,108,2021-10-18,2021-10-22 12:00:00,2336.6668555836354,1947.4480000000017,h=73-168,120.38550398502514,2457.0523595686604
portfolio,lightgbm,0.05,109,2021-10-18,2021-10-22 13:00:00,2000.7534212579776,2033.8569999999984,h=73-168,-215.72207317926575,1785.0313480787117
portfolio,lightgbm,0.25,109,2021-10-18,2021-10-22 13:00:00,2155.7436693712725,2033.8569999999984,h=73-168,-84.62270277584389,2071.1209665954284
portfolio,lightgbm,0.5,109,2021-10-18,2021-10-22 13:00:00,2085.5720684225234,2033.8569999999984,h=73-168,0.0,2085.5720684225234
portfolio,lightgbm,0.75,109,2021-10-18,2021-10-22 13:00:00,2195.6769781705893,2033.8569999999984,h=73-168,29.460332244657195,2225.1373104152467
portfolio,lightgbm,0.95,109,2021-10-18,2021-10-22 13:00:00,2387.845428507578,2033.8569999999984,h=73-168,120.38550398502514,2508.230932492603
portfolio,lightgbm,0.05,110,2021-10-18,2021-10-22 14:00:00,2200.988926853236,2318.125999999999,h=73-168,-215.72207317926575,1985.2668536739702
portfolio,lightgbm,0.25,110,2021-10-18,2021-10-22 14:00:00,2274.747723199478,2318.125999999999,h=73-168,-84.62270277584389,2190.125020423634
portfolio,lightgbm,0.5,110,2021-10-18,2021-10-22 14:00:00,2295.051483112705,2318.125999999999,h=73-168,0.0,2295.051483112705
portfolio,lightgbm,0.75,110,2021-10-18,2021-10-22 14:00:00,2333.722778151706,2318.125999999999,h=73-168,29.460332244657195,2363.183110396363
portfolio,lightgbm,0.95,110,2021-10-18,2021-10-22 14:00:00,2571.064868142097,2318.125999999999,h=73-168,120.38550398502514,2691.450372127122
portfolio,lightgbm,0.05,111,2021-10-18,2021-10-22 15:00:00,2318.4037029506053,2426.948999999998,h=73-168,-215.72207317926575,2102.6816297713394
portfolio,lightgbm,0.25,111,2021-10-18,2021-10-22 15:00:00,2378.23069722031,2426.948999999998,h=73-168,-84.62270277584389,2293.6079944444664
portfolio,lightgbm,0.5,111,2021-10-18,2021-10-22 15:00:00,2466.928505225889,2426.948999999998,h=73-168,0.0,2466.928505225889
portfolio,lightgbm,0.75,111,2021-10-18,2021-10-22 15:00:00,2443.7163687440493,2426.948999999998,h=73-168,29.460332244657195,2473.1767009887067
portfolio,lightgbm,0.95,111,2021-10-18,2021-10-22 15:00:00,2682.050079836759,2426.948999999998,h=73-168,120.38550398502514,2802.435583821784
portfolio,lightgbm,0.05,112,2021-10-18,2021-10-22 16:00:00,2213.32549689661,2298.6949999999943,h=73-168,-215.72207317926575,1997.603423717344
portfolio,lightgbm,0.25,112,2021-10-18,2021-10-22 16:00:00,2223.7129279704227,2298.6949999999943,h=73-168,-84.62270277584389,2139.090225194579
portfolio,lightgbm,0.5,112,2021-10-18,2021-10-22 16:00:00,2284.976413033995,2298.6949999999943,h=73-168,0.0,2284.976413033995
portfolio,lightgbm,0.75,112,2021-10-18,2021-10-22 16:00:00,2314.1827706480585,2298.6949999999943,h=73-168,29.460332244657195,2343.643102892716
portfolio,lightgbm,0.95,112,2021-10-18,2021-10-22 16:00:00,2443.1172459187487,2298.6949999999943,h=73-168,120.38550398502514,2563.5027499037737
portfolio,lightgbm,0.05,113,2021-10-18,2021-10-22 17:00:00,2015.0007011014227,2023.2229999999968,h=73-168,-215.72207317926575,1799.2786279221568
portfolio,lightgbm,0.25,113,2021-10-18,2021-10-22 17:00:00,2075.6896908052263,2023.2229999999968,h=73-168,-84.62270277584389,1991.0669880293824
portfolio,lightgbm,0.5,113,2021-10-18,2021-10-22 17:00:00,2062.56341592054,2023.2229999999968,h=73-168,0.0,2062.56341592054
portfolio,lightgbm,0.75,113,2021-10-18,2021-10-22 17:00:00,2151.8185089307244,2023.2229999999968,h=73-168,29.460332244657195,2181.278841175382
portfolio,lightgbm,0.95,113,2021-10-18,2021-10-22 17:00:00,2309.5362582626585,2023.2229999999968,h=73-168,120.38550398502514,2429.9217622476835
portfolio,lightgbm,0.05,114,2021-10-18,2021-10-22 18:00:00,1970.244601526263,1949.784999999997,h=73-168,-215.72207317926575,1754.5225283469972
portfolio,lightgbm,0.25,114,2021-10-18,2021-10-22 18:00:00,1967.942006066383,1949.784999999997,h=73-168,-84.62270277584389,1883.3193032905392
portfolio,lightgbm,0.5,114,2021-10-18,2021-10-22 18:00:00,1951.3089904051424,1949.784999999997,h=73-168,0.0,1951.3089904051424
portfolio,lightgbm,0.75,114,2021-10-18,2021-10-22 18:00:00,2067.0844588577943,1949.784999999997,h=73-168,29.460332244657195,2096.5447911024517
portfolio,lightgbm,0.95,114,2021-10-18,2021-10-22 18:00:00,2295.6931406513654,1949.784999999997,h=73-168,120.38550398502514,2416.0786446363904
portfolio,lightgbm,0.05,115,2021-10-18,2021-10-22 19:00:00,1891.8149226026876,1952.5150000000008,h=73-168,-215.72207317926575,1676.0928494234217
portfolio,lightgbm,0.25,115,2021-10-18,2021-10-22 19:00:00,1890.7245305082329,1952.5150000000008,h=73-168,-84.62270277584389,1806.101827732389
portfolio,lightgbm,0.5,115,2021-10-18,2021-10-22 19:00:00,1966.8746744857892,1952.5150000000008,h=73-168,0.0,1966.8746744857892
portfolio,lightgbm,0.75,115,2021-10-18,2021-10-22 19:00:00,2065.4210741637626,1952.5150000000008,h=73-168,29.460332244657195,2094.88140640842
portfolio,lightgbm,0.95,115,2021-10-18,2021-10-22 19:00:00,2295.222440269016,1952.5150000000008,h=73-168,120.38550398502514,2415.607944254041
portfolio,lightgbm,0.05,116,2021-10-18,2021-10-22 20:00:00,2016.579312459092,2227.9770000000008,h=73-168,-215.72207317926575,1800.8572392798264
portfolio,lightgbm,0.25,116,2021-10-18,2021-10-22 20:00:00,2071.179681818455,2227.9770000000008,h=73-168,-84.62270277584389,1986.556979042611
portfolio,lightgbm,0.5,116,2021-10-18,2021-10-22 20:00:00,2109.4550500250834,2227.9770000000008,h=73-168,0.0,2109.4550500250834
portfolio,lightgbm,0.75,116,2021-10-18,2021-10-22 20:00:00,2285.5128411839555,2227.9770000000008,h=73-168,29.460332244657195,2314.973173428613
portfolio,lightgbm,0.95,116,2021-10-18,2021-10-22 20:00:00,2690.8229241940035,2227.9770000000008,h=73-168,120.38550398502514,2811.2084281790285
portfolio,lightgbm,0.05,117,2021-10-18,2021-10-22 21:00:00,2554.720951251908,2755.0360000000005,h=73-168,-215.72207317926575,2338.998878072642
portfolio,lightgbm,0.25,117,2021-10-18,2021-10-22 21:00:00,2705.5979887999006,2755.0360000000005,h=73-168,-84.62270277584389,2620.975286024057
portfolio,lightgbm,0.5,117,2021-10-18,2021-10-22 21:00:00,2787.8055393693403,2755.0360000000005,h=73-168,0.0,2787.8055393693403
portfolio,lightgbm,0.75,117,2021-10-18,2021-10-22 21:00:00,2950.736773986981,2755.0360000000005,h=73-168,29.460332244657195,2980.1971062316384
portfolio,lightgbm,0.95,117,2021-10-18,2021-10-22 21:00:00,3221.9121943043765,2755.0360000000005,h=73-168,120.38550398502514,3342.2976982894015
portfolio,lightgbm,0.05,118,2021-10-18,2021-10-22 22:00:00,2833.082612948835,2798.267999999999,h=73-168,-215.72207317926575,2617.360539769569
portfolio,lightgbm,0.25,118,2021-10-18,2021-10-22 22:00:00,2905.507601308459,2798.267999999999,h=73-168,-84.62270277584389,2820.884898532615
portfolio,lightgbm,0.5,118,2021-10-18,2021-10-22 22:00:00,2937.798118230454,2798.267999999999,h=73-168,0.0,2937.798118230454
portfolio,lightgbm,0.75,118,2021-10-18,2021-10-22 22:00:00,3139.355881375061,2798.267999999999,h=73-168,29.460332244657195,3168.8162136197184
portfolio,lightgbm,0.95,118,2021-10-18,2021-10-22 22:00:00,3303.6587596620343,2798.267999999999,h=73-168,120.38550398502514,3424.0442636470593
portfolio,lightgbm,0.05,119,2021-10-18,2021-10-22 23:00:00,2461.547258629146,2409.8119999999994,h=73-168,-215.72207317926575,2245.8251854498803
portfolio,lightgbm,0.25,119,2021-10-18,2021-10-22 23:00:00,2563.288507577377,2409.8119999999994,h=73-168,-84.62270277584389,2478.6658048015333
portfolio,lightgbm,0.5,119,2021-10-18,2021-10-22 23:00:00,2506.8576966984247,2409.8119999999994,h=73-168,0.0,2506.8576966984247
portfolio,lightgbm,0.75,119,2021-10-18,2021-10-22 23:00:00,2823.6707463100074,2409.8119999999994,h=73-168,29.460332244657195,2853.131078554665
portfolio,lightgbm,0.95,119,2021-10-18,2021-10-22 23:00:00,2897.1074761717905,2409.8119999999994,h=73-168,120.38550398502514,3017.4929801568155
portfolio,lightgbm,0.05,120,2021-10-18,2021-10-23 00:00:00,1990.4728417510687,2031.3610000000003,h=73-168,-215.72207317926575,1774.7507685718028
portfolio,lightgbm,0.25,120,2021-10-18,2021-10-23 00:00:00,2017.0400839397648,2031.3610000000003,h=73-168,-84.62270277584389,1932.417381163921
portfolio,lightgbm,0.5,120,2021-10-18,2021-10-23 00:00:00,1937.0894077288672,2031.3610000000003,h=73-168,0.0,1937.0894077288672
portfolio,lightgbm,0.75,120,2021-10-18,2021-10-23 00:00:00,1959.9422248743683,2031.3610000000003,h=73-168,29.460332244657195,1989.4025571190255
portfolio,lightgbm,0.95,120,2021-10-18,2021-10-23 00:00:00,2319.8322338928488,2031.3610000000003,h=73-168,120.38550398502514,2440.217737877874
portfolio,lightgbm,0.05,121,2021-10-18,2021-10-23 01:00:00,1664.4093012636297,1758.3549999999996,h=73-168,-215.72207317926575,1448.687228084364
portfolio,lightgbm,0.25,121,2021-10-18,2021-10-23 01:00:00,1693.575008574024,1758.3549999999996,h=73-168,-84.62270277584389,1608.95230579818
portfolio,lightgbm,0.5,121,2021-10-18,2021-10-23 01:00:00,1727.8351568747255,1758.3549999999996,h=73-168,0.0,1727.8351568747255
portfolio,lightgbm,0.75,121,2021-10-18,2021-10-23 01:00:00,1747.1339472380855,1758.3549999999996,h=73-168,29.460332244657195,1776.5942794827426
portfolio,lightgbm,0.95,121,2021-10-18,2021-10-23 01:00:00,1822.2237323477816,1758.3549999999996,h=73-168,120.38550398502514,1942.6092363328066
portfolio,lightgbm,0.05,122,2021-10-18,2021-10-23 02:00:00,1422.8672514865025,1427.1499999999996,h=73-168,-215.72207317926575,1207.1451783072366
portfolio,lightgbm,0.25,122,2021-10-18,2021-10-23 02:00:00,1423.8950471346066,1427.1499999999996,h=73-168,-84.62270277584389,1339.2723443587627
portfolio,lightgbm,0.5,122,2021-10-18,2021-10-23 02:00:00,1471.062950828212,1427.1499999999996,h=73-168,0.0,1471.062950828212
portfolio,lightgbm,0.75,122,2021-10-18,2021-10-23 02:00:00,1443.5454018483113,1427.1499999999996,h=73-168,29.460332244657195,1473.0057340929684
portfolio,lightgbm,0.95,122,2021-10-18,2021-10-23 02:00:00,1550.7939534203404,1427.1499999999996,h=73-168,120.38550398502514,1671.1794574053656
portfolio,lightgbm,0.05,123,2021-10-18,2021-10-23 03:00:00,1260.7355092320597,1247.5009999999993,h=73-168,-215.72207317926575,1045.013436052794
portfolio,lightgbm,0.25,123,2021-10-18,2021-10-23 03:00:00,1261.77276248767,1247.5009999999993,h=73-168,-84.62270277584389,1177.150059711826
portfolio,lightgbm,0.5,123,2021-10-18,2021-10-23 03:00:00,1288.700237972096,1247.5009999999993,h=73-168,0.0,1288.700237972096
portfolio,lightgbm,0.75,123,2021-10-18,2021-10-23 03:00:00,1279.3095275324456,1247.5009999999993,h=73-168,29.460332244657195,1308.7698597771027
portfolio,lightgbm,0.95,123,2021-10-18,2021-10-23 03:00:00,1399.0824570472644,1247.5009999999993,h=73-168,120.38550398502514,1519.4679610322896
portfolio,lightgbm,0.05,124,2021-10-18,2021-10-23 04:00:00,1163.4150547833658,1159.5420000000006,h=73-168,-215.72207317926575,947.6929816041
portfolio,lightgbm,0.25,124,2021-10-18,2021-10-23 04:00:00,1177.0101328075723,1159.5420000000006,h=73-168,-84.62270277584389,1092.3874300317284
portfolio,lightgbm,0.5,124,2021-10-18,2021-10-23 04:00:00,1190.5319692315584,1159.5420000000006,h=73-168,0.0,1190.5319692315584
portfolio,lightgbm,0.75,124,2021-10-18,2021-10-23 04:00:00,1179.4697703306294,1159.5420000000006,h=73-168,29.460332244657195,1208.9301025752866
portfolio,lightgbm,0.95,124,2021-10-18,2021-10-23 04:00:00,1315.7800822439851,1159.5420000000006,h=73-168,120.38550398502514,1436.1655862290104
portfolio,lightgbm,0.05,125,2021-10-18,2021-10-23 05:00:00,1128.4554308849542,1109.297999999999,h=73-168,-215.72207317926575,912.7333577056885
portfolio,lightgbm,0.25,125,2021-10-18,2021-10-23 05:00:00,1161.8108915928085,1109.297999999999,h=73-168,-84.62270277584389,1077.1881888169646
portfolio,lightgbm,0.5,125,2021-10-18,2021-10-23 05:00:00,1155.237695650521,1109.297999999999,h=73-168,0.0,1155.237695650521
portfolio,lightgbm,0.75,125,2021-10-18,2021-10-23 05:00:00,1161.3139580336208,1109.297999999999,h=73-168,29.460332244657195,1190.774290278278
portfolio,lightgbm,0.95,125,2021-10-18,2021-10-23 05:00:00,1288.8531308218735,1109.297999999999,h=73-168,120.38550398502514,1409.2386348068985
